date,route_id,segment_id,segment_type,distance_km,day_of_week,is_weekend,is_holiday,hour_of_day,time_of_day_bin,weather_severity,current_speed,previous_segment_speed,travel_time_seconds,is_incident
2025-05-11,R5,R5_S3,highway,4.5,6,1,1,20.22,20:00-20:15,0,34.04,40.34,489.2,0
2025-05-11,R5,R5_S4,signalized_corridor,2.2,6,1,1,20.35,20:15-20:30,0,19.08,32.74,577.0,0
2025-05-11,R5,R5_S5,highway,3.5,6,1,1,20.51,20:30-20:45,0,40.12,20.08,322.8,0
2025-05-11,R5,R5_S6,residential,2.8,6,1,1,20.6,20:30-20:45,0,32.24,38.02,427.7,0
2025-05-11,R5,R5_S7,commercial_hub,1.2,6,1,1,20.72,20:30-20:45,0,9.84,24.22,463.6,0
2025-05-11,R5,R5_S1,commercial_hub,1.6,6,1,1,20.7,20:30-20:45,0,,10.24,555.5,0
2025-05-11,R5,R5_S2,flyover,4.0,6,1,1,20.85,20:45-21:00,0,43.14,11.82,312.0,0
2025-05-11,R5,R5_S3,highway,4.5,6,1,1,20.94,20:45-21:00,0,45.82,48.89,359.8,0
2025-05-11,R5,R5_S4,signalized_corridor,2.2,6,1,1,21.04,21:00-21:15,0,22.89,43.99,384.0,0
2025-05-11,R5,R5_S5,highway,3.5,6,1,1,21.14,21:00-21:15,0,42.55,22.84,319.8,0
2025-05-11,R5,R5_S6,residential,2.8,6,1,1,21.23,21:00-21:15,0,21.13,39.77,488.4,0
2025-05-11,R5,R5_S7,commercial_hub,1.2,6,1,1,21.37,21:15-21:30,0,10.01,23.74,520.2,0
2025-05-11,R5,R5_S1,commercial_hub,1.6,6,1,1,7.52,07:30-07:45,0,17.61,17.61,436.0,0
2025-05-11,R5,R5_S2,flyover,4.0,6,1,1,7.65,07:30-07:45,0,39.29,13.12,350.9,0
2025-05-11,R5,R5_S3,highway,4.5,6,1,1,7.74,07:30-07:45,0,38.12,41.6,416.1,0
2025-05-11,R5,R5_S4,signalized_corridor,2.2,6,1,1,7.86,07:45-08:00,0,19.64,,403.4,0
2025-05-11,R5,R5_S5,highway,3.5,6,1,1,7.97,07:45-08:00,0,35.7,22.93,339.3,0
2025-05-11,R5,R5_S6,residential,2.8,6,1,1,8.06,08:00-08:15,0,19.06,38.4,568.4,0
2025-05-11,R5,R5_S7,commercial_hub,1.2,6,1,1,8.22,08:00-08:15,0,5.99,19.17,528.5,0
2025-05-11,R5,R5_S1,commercial_hub,1.6,6,1,1,7.43,07:15-07:30,0,11.06,11.06,506.3,0
2025-05-11,R5,R5_S2,flyover,4.0,6,1,1,7.57,07:30-07:45,0,44.43,11.82,317.7,0
2025-05-11,R5,R5_S3,highway,4.5,6,1,1,7.65,07:30-07:45,0,34.75,,464.8,0
2025-05-11,R5,R5_S4,signalized_corridor,2.2,6,1,1,7.78,07:45-08:00,0,23.2,35.62,406.3,0
2025-05-11,R5,R5_S5,highway,3.5,6,1,1,7.9,07:45-08:00,0,37.03,24.7,320.3,0
2025-05-11,R5,R5_S6,residential,2.8,6,1,1,7.99,07:45-08:00,0,25.12,39.99,455.6,0
2025-05-11,R5,R5_S7,commercial_hub,1.2,6,1,1,8.11,08:00-08:15,0,8.66,24.57,495.6,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,13.22,13:00-13:15,0,22.91,22.91,238.7,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,13.29,13:15-13:30,0,17.84,27.15,249.0,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,13.36,13:15-13:30,0,28.65,16.42,303.2,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,13.44,13:15-13:30,0,50.16,27.53,196.3,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,13.5,13:15-13:30,0,19.12,55.14,378.4,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,13.6,13:30-13:45,0,12.62,13.82,295.9,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,13.68,13:30-13:45,0,25.6,14.16,276.8,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,13.76,13:45-14:00,0,16.44,27.69,422.9,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,14.48,14:15-14:30,0,23.36,23.36,204.2,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,14.53,14:30-14:45,0,,21.91,315.0,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,14.62,14:30-14:45,0,24.65,14.04,389.0,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,14.73,14:30-14:45,0,46.48,27.22,235.6,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,14.8,14:45-15:00,0,12.53,44.64,425.3,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,14.91,14:45-15:00,0,10.62,12.51,304.3,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,15.0,14:45-15:00,0,23.9,10.9,317.9,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,15.09,15:00-15:15,0,12.52,22.79,494.8,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,9.62,09:30-09:45,0,14.98,14.98,333.6,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,9.72,09:30-09:45,0,14.26,16.07,318.7,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,9.81,09:45-10:00,0,16.87,19.95,504.1,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,9.95,09:45-10:00,0,37.11,20.77,274.5,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,10.02,10:00-10:15,0,,35.75,650.7,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,10.2,10:00-10:15,0,,9.56,368.9,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,10.31,10:15-10:30,0,20.21,10.93,430.8,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,10.42,10:15-10:30,0,9.85,14.7,763.0,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,17.69,17:30-17:45,0,18.51,18.51,327.2,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,17.78,17:45-18:00,0,15.28,18.3,373.4,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,17.89,17:45-18:00,0,20.38,12.03,390.4,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,18.0,17:45-18:00,0,41.92,23.25,243.5,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,18.06,18:00-18:15,0,6.63,,614.8,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,18.23,18:00-18:15,0,,10.12,403.1,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,18.35,18:15-18:30,0,23.87,8.73,332.7,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,18.44,18:15-18:30,0,7.46,22.36,1541.6,1
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,20.74,20:30-20:45,0,25.09,25.09,238.4,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,20.81,20:45-21:00,0,18.07,26.94,314.5,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,20.9,20:45-21:00,0,23.84,15.56,385.4,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,21.0,21:00-21:15,0,43.3,23.31,267.9,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,21.08,21:00-21:15,0,3.95,36.82,712.7,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,21.28,21:15-21:30,0,7.42,7.41,332.4,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,21.37,21:15-21:30,0,25.13,14.08,378.9,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,21.47,21:15-21:30,0,5.38,22.73,794.1,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,21.19,21:00-21:15,0,24.27,24.27,313.1,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,21.28,21:15-21:30,0,18.51,20.85,279.4,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,21.36,21:15-21:30,0,21.8,20.94,362.6,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,21.46,21:15-21:30,0,46.61,,238.7,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,21.52,21:30-21:45,0,13.27,44.07,444.1,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,21.65,21:30-21:45,0,10.58,14.31,294.0,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,21.73,21:30-21:45,0,24.21,14.25,326.3,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,21.82,21:45-22:00,0,17.37,24.72,529.0,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,7.09,07:00-07:15,0,18.9,18.9,261.9,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,7.16,07:00-07:15,0,12.82,18.82,409.7,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,7.28,07:15-07:30,0,19.61,11.21,452.5,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,7.4,07:15-07:30,0,40.85,20.33,694.5,1
2025-05-11,R6,R6_S5,market,1.4,6,1,1,7.59,07:30-07:45,0,13.42,,520.3,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,7.74,07:30-07:45,0,16.36,10.69,318.7,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,7.83,07:45-08:00,0,23.59,12.6,338.9,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,7.92,07:45-08:00,0,13.88,22.28,576.7,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,19.88,19:45-20:00,0,14.85,14.85,357.7,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,19.98,19:45-20:00,0,14.3,8.57,414.7,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,20.1,20:00-20:15,0,18.32,13.64,484.4,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,20.23,20:00-20:15,0,37.75,20.44,271.0,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,20.31,20:15-20:30,0,6.03,38.49,1041.4,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,20.6,20:30-20:45,0,8.94,3.41,350.1,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,20.69,20:30-20:45,0,24.76,11.88,330.4,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,20.78,20:45-21:00,0,8.86,25.53,828.3,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,15.11,15:00-15:15,0,21.7,21.7,263.0,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,15.18,15:00-15:15,0,22.89,24.44,314.9,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,15.27,15:15-15:30,0,25.31,19.27,344.4,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,15.37,15:15-15:30,0,43.74,26.42,243.3,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,15.43,15:15-15:30,0,10.51,45.07,485.3,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,15.57,15:30-15:45,0,12.35,13.21,300.5,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,15.65,15:30-15:45,0,21.89,14.31,323.2,0
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,15.74,15:30-15:45,0,20.04,23.09,373.0,0
2025-05-11,R6,R6_S1,signalized_corridor,1.2,6,1,1,11.12,11:00-11:15,0,27.16,27.16,238.4,0
2025-05-11,R6,R6_S2,school_zone,1.5,6,1,1,11.19,11:00-11:15,0,17.84,,255.0,0
2025-05-11,R6,R6_S3,residential,2.3,6,1,1,11.26,11:15-11:30,0,27.93,22.38,314.6,0
2025-05-11,R6,R6_S4,flyover,2.9,6,1,1,11.35,11:15-11:30,0,52.18,27.51,201.7,0
2025-05-11,R6,R6_S5,market,1.4,6,1,1,11.4,11:15-11:30,0,12.77,51.25,406.5,0
2025-05-11,R6,R6_S6,narrow_lane,1.0,6,1,1,11.52,11:30-11:45,0,8.02,13.63,258.9,0
2025-05-11,R6,R6_S7,residential,2.0,6,1,1,11.59,11:30-11:45,0,28.24,10.92,735.4,1
2025-05-11,R6,R6_S8,commercial_hub,1.8,6,1,1,11.79,11:45-12:00,0,16.43,29.5,448.4,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,17.55,17:30-17:45,0,4.3,4.3,492.1,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,17.69,17:30-17:45,0,14.2,3.0,411.9,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,17.8,17:45-18:00,0,40.03,15.65,244.2,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,17.87,17:45-18:00,0,5.16,38.89,582.9,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,18.03,18:00-18:15,0,16.72,6.83,1141.6,1
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,18.35,18:15-18:30,0,26.42,11.09,473.7,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,18.48,18:15-18:30,0,14.22,31.34,519.9,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,18.62,18:30-18:45,0,6.32,12.19,1818.9,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,15.31,15:15-15:30,0,14.72,14.72,212.5,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,15.37,15:15-15:30,0,17.9,15.63,273.1,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,15.45,15:15-15:30,0,46.74,21.62,804.9,1
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,15.67,15:30-15:45,0,14.78,40.87,271.4,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,15.75,15:30-15:45,0,23.1,13.26,358.9,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,15.85,15:45-16:00,0,42.87,22.81,313.6,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,15.93,15:45-16:00,0,18.06,42.44,816.1,1
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,16.16,16:00-16:15,0,12.85,18.42,648.9,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,15.62,15:30-15:45,0,13.93,13.93,324.2,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,15.71,15:30-15:45,0,17.34,13.86,338.3,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,15.8,15:45-16:00,0,38.15,18.05,238.1,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,15.87,15:45-16:00,0,9.0,40.67,982.7,1
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,16.14,16:00-16:15,0,20.41,12.5,385.6,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,16.25,16:00-16:15,0,33.39,17.28,393.2,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,16.35,16:15-16:30,0,22.06,34.19,333.4,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,16.45,16:15-16:30,0,14.75,18.53,552.0,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,18.2,18:00-18:15,0,7.75,7.75,620.7,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,18.38,18:15-18:30,0,16.49,8.53,397.5,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,18.49,18:15-18:30,0,35.47,15.23,237.4,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,18.55,18:30-18:45,0,5.25,39.05,537.8,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,18.7,18:30-18:45,0,19.46,5.5,449.4,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,18.83,18:45-19:00,0,32.6,17.92,434.8,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,18.95,18:45-19:00,0,10.64,29.45,483.4,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,19.08,19:00-19:15,0,7.92,13.73,1030.8,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,11.21,11:00-11:15,0,,13.5,239.4,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,11.27,11:15-11:30,0,20.65,16.74,321.0,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,11.36,11:15-11:30,0,,16.09,223.0,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,11.42,11:15-11:30,0,11.81,40.71,418.1,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,11.54,11:30-11:45,0,27.07,7.05,363.2,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,11.64,11:30-11:45,0,32.64,24.3,405.3,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,11.75,11:45-12:00,0,13.71,33.82,371.9,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,11.86,11:45-12:00,0,16.94,16.24,515.4,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,18.39,18:15-18:30,0,3.55,3.55,591.2,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,18.56,18:30-18:45,0,16.91,6.03,999.4,1
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,18.84,18:45-19:00,0,36.88,16.65,230.7,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,18.9,18:45-19:00,0,7.64,40.98,604.4,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,19.07,19:00-19:15,0,19.63,6.76,431.5,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,19.19,19:00-19:15,0,31.56,17.01,440.6,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,19.31,19:15-19:30,0,16.7,33.84,501.7,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,19.45,19:15-19:30,0,9.32,,866.6,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,7.51,07:30-07:45,0,15.24,15.24,267.7,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,7.58,07:30-07:45,0,21.39,12.08,269.2,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,7.66,07:30-07:45,0,40.05,20.43,228.6,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,7.72,07:30-07:45,0,,42.53,418.3,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,7.84,07:45-08:00,0,21.87,9.61,398.6,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,7.95,07:45-08:00,0,34.25,22.16,402.9,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,8.06,08:00-08:15,0,8.26,32.94,817.9,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,8.29,08:15-08:30,0,,10.24,942.8,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,15.98,15:45-16:00,0,14.68,14.68,275.5,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,16.05,16:00-16:15,0,23.76,13.57,209.8,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,16.11,16:00-16:15,0,42.33,23.54,223.8,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,16.17,16:00-16:15,0,10.91,42.51,387.6,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,16.28,16:15-16:30,0,23.82,10.73,344.4,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,16.38,16:15-16:30,0,32.54,22.15,412.8,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,16.49,16:15-16:30,0,,35.68,347.6,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,16.59,16:30-16:45,0,15.48,16.7,584.7,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,11.12,11:00-11:15,0,14.11,14.11,252.8,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,11.19,11:00-11:15,0,25.24,13.68,301.7,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,11.27,11:15-11:30,0,38.18,25.7,221.5,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,11.33,11:15-11:30,0,13.56,42.05,326.5,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,11.42,11:15-11:30,0,22.19,13.08,391.6,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,11.53,11:30-11:45,0,34.97,19.64,389.3,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,11.64,11:30-11:45,0,19.24,32.68,339.0,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,11.73,11:30-11:45,0,16.59,19.72,608.0,0
2025-05-12,R1,R1_S1,market,0.9,0,0,0,6.28,06:15-06:30,0,14.99,14.99,266.4,0
2025-05-12,R1,R1_S2,signalized_corridor,1.4,0,0,0,6.35,06:15-06:30,0,24.08,13.99,357.4,0
2025-05-12,R1,R1_S3,flyover,2.6,0,0,0,6.45,06:15-06:30,0,41.09,20.98,228.9,0
2025-05-12,R1,R1_S4,narrow_lane,1.1,0,0,0,6.52,06:30-06:45,0,8.32,40.45,356.3,0
2025-05-12,R1,R1_S5,residential,2.2,0,0,0,6.62,06:30-06:45,0,20.5,10.96,415.3,0
2025-05-12,R1,R1_S6,highway,3.8,0,0,0,6.73,06:30-06:45,0,37.09,18.17,367.5,0
2025-05-12,R1,R1_S7,school_zone,1.8,0,0,0,6.83,06:45-07:00,0,15.55,35.7,378.2,0
2025-05-12,R1,R1_S8,commercial_hub,2.5,0,0,0,6.94,06:45-07:00,0,14.89,13.29,621.5,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,21.31,21:15-21:30,0,8.46,8.46,357.3,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,21.41,21:15-21:30,0,11.2,6.3,305.6,0
2025-05-12,R2,R2_S3,signalized_corridor,2.1,0,0,0,21.49,21:15-21:30,0,19.22,12.6,351.1,0
2025-05-12,R2,R2_S4,flyover,3.2,0,0,0,21.59,21:30-21:45,0,42.34,22.36,274.9,0
2025-05-12,R2,R2_S5,residential,1.9,0,0,0,21.66,21:30-21:45,0,25.21,42.23,303.9,0
2025-05-12,R2,R2_S6,school_zone,1.3,0,0,0,21.75,21:30-21:45,0,20.31,25.91,270.8,0
2025-05-12,R2,R2_S7,residential,1.6,0,0,0,21.82,21:45-22:00,0,17.4,16.38,305.6,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,11.99,11:45-12:00,0,15.69,15.69,215.3,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,12.05,12:00-12:15,0,14.05,16.24,280.5,0
2025-05-12,R2,R2_S3,signalized_corridor,2.1,0,0,0,12.13,12:00-12:15,0,19.31,12.44,416.1,0
2025-05-12,R2,R2_S4,flyover,3.2,0,0,0,12.25,12:00-12:15,0,35.84,18.9,301.7,0
2025-05-12,R2,R2_S5,residential,1.9,0,0,0,12.33,12:15-12:30,0,23.78,38.45,311.2,0
2025-05-12,R2,R2_S6,school_zone,1.3,0,0,0,12.42,12:15-12:30,0,19.51,21.31,299.0,0
2025-05-12,R2,R2_S7,residential,1.6,0,0,0,12.5,12:15-12:30,0,21.9,15.05,268.6,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,14.83,14:45-15:00,0,14.58,14.58,243.3,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,14.9,14:45-15:00,0,13.73,18.26,299.0,0
2025-05-12,R2,R2_S3,signalized_corridor,2.1,0,0,0,14.98,14:45-15:00,0,22.4,13.02,434.1,0
2025-05-12,R2,R2_S4,flyover,3.2,0,0,0,15.1,15:00-15:15,0,44.89,,263.2,0
2025-05-12,R2,R2_S5,residential,1.9,0,0,0,15.17,15:00-15:15,0,19.65,40.92,293.3,0
2025-05-12,R2,R2_S6,school_zone,1.3,0,0,0,15.26,15:15-15:30,0,,31.85,250.7,0
2025-05-12,R2,R2_S7,residential,1.6,0,0,0,15.32,15:15-15:30,0,28.41,20.45,260.9,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,9.13,09:00-09:15,0,6.64,6.64,364.3,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,9.23,09:00-09:15,0,11.37,10.3,449.3,0
2025-05-12,R2,R2_S3,signalized_corridor,2.1,0,0,0,9.35,09:15-09:30,0,15.88,5.42,522.7,0
2025-05-12,R2,R2_S4,flyover,3.2,0,0,0,9.5,09:15-09:30,0,38.92,14.22,299.0,0
2025-05-12,R2,R2_S5,residential,1.9,0,0,0,9.58,09:30-09:45,0,16.53,36.69,1022.3,1
2025-05-12,R2,R2_S6,school_zone,1.3,0,0,0,9.86,09:45-10:00,0,12.72,16.01,332.4,0
2025-05-12,R2,R2_S7,residential,1.6,0,0,0,9.96,09:45-10:00,0,20.01,11.27,281.9,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,18.85,18:45-19:00,0,3.0,3.0,596.8,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,19.02,19:00-19:15,0,5.86,5.8,504.8,0
2025-05-12,R2,R2_S3,signalized_corridor,2.1,0,0,0,19.16,19:00-19:15,0,11.49,7.72,701.1,0
2025-05-12,R2,R2_S4,flyover,3.2,0,0,0,19.35,19:15-19:30,0,38.61,,316.9,0
2025-05-12,R2,R2_S5,residential,1.9,0,0,0,19.44,19:15-19:30,0,18.32,35.1,401.5,0
2025-05-12,R2,R2_S6,school_zone,1.3,0,0,0,19.55,19:30-19:45,0,13.48,17.83,401.9,0
2025-05-12,R2,R2_S7,residential,1.6,0,0,0,19.66,19:30-19:45,0,17.26,12.75,368.6,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,18.02,18:00-18:15,0,4.58,4.58,493.6,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,18.16,18:00-18:15,0,4.78,4.63,620.7,0
2025-05-12,R2,R2_S3,signalized_corridor,2.1,0,0,0,18.33,18:15-18:30,0,20.99,6.03,442.6,0
2025-05-12,R2,R2_S4,flyover,3.2,0,0,0,18.45,18:15-18:30,0,41.16,20.62,282.7,0
2025-05-12,R2,R2_S5,residential,1.9,0,0,0,18.53,18:30-18:45,0,18.3,39.76,404.6,0
2025-05-12,R2,R2_S6,school_zone,1.3,0,0,0,18.64,18:30-18:45,0,16.14,18.34,386.6,0
2025-05-12,R2,R2_S7,residential,1.6,0,0,0,18.75,18:45-19:00,0,17.97,10.71,339.1,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,12.35,12:15-12:30,0,13.26,13.26,254.1,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,12.42,12:15-12:30,0,11.51,14.07,266.7,0
2025-05-12,R2,R2_S3,signalized_corridor,2.1,0,0,0,12.49,12:15-12:30,0,18.74,14.71,423.8,0
2025-05-12,R2,R2_S4,flyover,3.2,0,0,0,12.61,12:30-12:45,0,49.13,19.09,260.0,0
2025-05-12,R2,R2_S5,residential,1.9,0,0,0,12.68,12:30-12:45,0,29.19,49.66,299.6,0
2025-05-12,R2,R2_S6,school_zone,1.3,0,0,0,12.77,12:45-13:00,0,16.8,24.72,258.5,0
2025-05-12,R2,R2_S7,residential,1.6,0,0,0,12.84,12:45-13:00,0,28.11,22.01,243.3,0
2025-05-12,R2,R2_S1,market,0.8,0,0,0,6.41,06:15-06:30,0,10.05,10.05,257.1,0
2025-05-12,R2,R2_S2,narrow_lane,1.0,0,0,0,6.48,06:15-06:30,0,12.15,15.26,482.5,0
