date,route_id,segment_id,segment_type,distance_km,day_of_week,is_weekend,is_holiday,hour_of_day,time_of_day_bin,weather_severity,current_speed,previous_segment_speed,travel_time_seconds
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,11.38,11:15-11:30,1,13.69,10.77,657.5
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,11.56,11:30-11:45,1,20.23,13.69,676.1
2026-04-24,R1,R1_S4,market,1.0,4,0,0,11.75,11:30-11:45,1,9.9,20.23,363.6
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,11.85,11:45-12:00,1,16.38,9.9,439.5
2026-04-24,R1,R1_S1,market,1.2,4,0,0,19.82,19:45-20:00,1,6.24,6.24,691.8
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,20.02,20:00-20:15,1,16.35,6.24,550.3
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,20.17,20:00-20:15,1,16.12,16.35,848.5
2026-04-24,R1,R1_S4,market,1.0,4,0,0,20.4,20:15-20:30,1,4.96,16.12,725.9
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,20.61,20:30-20:45,1,14.87,4.96,484.3
2026-04-24,R1,R1_S1,market,1.2,4,0,0,9.08,09:00-09:15,1,4.0,4.0,1080.0
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,9.38,09:15-09:30,1,11.19,4.0,804.0
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,9.6,09:30-09:45,1,16.66,11.19,821.1
2026-04-24,R1,R1_S4,market,1.0,4,0,0,9.83,09:45-10:00,1,4.8,16.66,749.3
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,10.04,10:00-10:15,1,10.7,4.8,673.1
2026-04-24,R1,R1_S1,market,1.2,4,0,0,19.22,19:00-19:15,1,6.35,6.35,680.4
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,19.41,19:15-19:30,1,12.02,6.35,748.5
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,19.62,19:30-19:45,1,15.92,12.02,859.1
2026-04-24,R1,R1_S4,market,1.0,4,0,0,19.85,19:45-20:00,1,8.62,15.92,417.7
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,19.97,19:45-20:00,1,11.87,8.62,606.6
2026-04-24,R1,R1_S1,market,1.2,4,0,0,8.46,08:15-08:30,1,9.35,9.35,462.2
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,8.58,08:30-08:45,1,12.56,9.35,716.5
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,8.78,08:45-09:00,1,15.95,12.56,857.5
2026-04-24,R1,R1_S4,market,1.0,4,0,0,9.02,09:00-09:15,1,4.0,15.95,900.0
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,9.27,09:15-09:30,1,11.48,4.0,627.0
2026-04-24,R1,R1_S1,market,1.2,4,0,0,7.4,07:15-07:30,1,9.4,9.4,459.8
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,7.53,07:30-07:45,1,17.9,9.4,502.8
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,7.67,07:30-07:45,1,24.21,17.9,565.1
2026-04-24,R1,R1_S4,market,1.0,4,0,0,7.83,07:45-08:00,1,8.09,24.21,445.2
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,7.95,07:45-08:00,1,16.23,8.09,443.6
2026-04-24,R1,R1_S1,market,1.2,4,0,0,11.18,11:00-11:15,1,9.46,9.46,456.5
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,11.31,11:15-11:30,1,11.78,9.46,764.3
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,11.52,11:30-11:45,1,23.36,11.78,585.7
2026-04-24,R1,R1_S4,market,1.0,4,0,0,11.68,11:30-11:45,1,6.78,23.36,530.9
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,11.83,11:45-12:00,1,11.32,6.78,636.1
2026-04-24,R1,R1_S1,market,1.2,4,0,0,6.96,06:45-07:00,1,11.53,11.53,374.6
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,7.06,07:00-07:15,1,15.41,11.53,584.0
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,7.22,07:00-07:15,1,21.3,15.41,642.3
2026-04-24,R1,R1_S4,market,1.0,4,0,0,7.4,07:15-07:30,1,10.75,21.3,334.9
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,7.49,07:15-07:30,1,13.21,10.75,544.9
2026-04-24,R1,R1_S1,market,1.2,4,0,0,13.44,13:15-13:30,1,9.3,9.3,464.6
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,13.56,13:30-13:45,1,16.28,9.3,552.9
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,13.72,13:30-13:45,1,22.74,16.28,601.6
2026-04-24,R1,R1_S4,market,1.0,4,0,0,13.89,13:45-14:00,1,8.76,22.74,411.0
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,14.0,13:45-14:00,1,15.81,8.76,455.5
2026-04-24,R1,R1_S1,market,1.2,4,0,0,8.01,08:00-08:15,1,4.0,4.0,1080.0
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,8.31,08:15-08:30,1,9.96,4.0,904.0
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,8.57,08:30-08:45,1,15.05,9.96,908.7
2026-04-24,R1,R1_S4,market,1.0,4,0,0,8.82,08:45-09:00,1,5.85,15.05,615.0
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,8.99,08:45-09:00,1,10.93,5.85,658.5
2026-04-24,R1,R1_S1,market,1.2,4,0,0,8.16,08:00-08:15,1,5.02,5.02,859.9
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,8.4,08:15-08:30,1,8.65,5.02,1040.3
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,8.69,08:30-08:45,1,9.15,8.65,1495.6
2026-04-24,R1,R1_S4,market,1.0,4,0,0,9.11,09:00-09:15,1,4.0,9.15,900.0
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,9.36,09:15-09:30,1,11.93,4.0,603.6
2026-04-24,R1,R1_S1,market,1.2,4,0,0,6.42,06:15-06:30,1,9.22,9.22,468.7
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,6.55,06:30-06:45,1,15.94,9.22,564.5
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,6.71,06:30-06:45,1,21.37,15.94,640.3
2026-04-24,R1,R1_S4,market,1.0,4,0,0,6.89,06:45-07:00,1,9.12,21.37,394.6
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,7.0,06:45-07:00,1,9.67,9.12,744.4
2026-04-24,R1,R1_S1,market,1.2,4,0,0,14.01,14:00-14:15,1,9.69,9.69,445.9
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,14.14,14:00-14:15,1,16.25,9.69,553.8
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,14.29,14:15-14:30,1,21.66,16.25,631.7
2026-04-24,R1,R1_S4,market,1.0,4,0,0,14.47,14:15-14:30,1,9.99,21.66,360.3
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,14.57,14:30-14:45,1,17.35,9.99,415.0
2026-04-24,R1,R1_S1,market,1.2,4,0,0,6.56,06:30-06:45,1,8.16,8.16,529.7
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,6.71,06:30-06:45,1,15.69,8.16,573.4
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,6.86,06:45-07:00,1,25.21,15.69,542.6
2026-04-24,R1,R1_S4,market,1.0,4,0,0,7.02,07:00-07:15,1,10.48,25.21,343.6
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,7.11,07:00-07:15,1,12.65,10.48,569.0
2026-04-24,R1,R1_S1,market,1.2,4,0,0,6.7,06:30-06:45,1,7.53,7.53,573.4
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,6.86,06:45-07:00,1,17.07,7.53,527.3
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,7.01,07:00-07:15,1,18.39,17.07,743.9
2026-04-24,R1,R1_S4,market,1.0,4,0,0,7.21,07:00-07:15,1,8.13,18.39,442.6
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,7.34,07:15-07:30,1,16.3,8.13,441.6
2026-04-24,R1,R1_S1,market,1.2,4,0,0,10.12,10:00-10:15,1,4.94,4.94,874.0
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,10.37,10:15-10:30,1,8.63,4.94,1042.6
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,10.66,10:30-10:45,1,22.43,8.63,610.0
2026-04-24,R1,R1_S4,market,1.0,4,0,0,10.83,10:45-11:00,1,12.61,22.43,285.6
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,10.9,10:45-11:00,1,15.52,12.61,463.8
2026-04-24,R1,R1_S1,market,1.2,4,0,0,16.46,16:15-16:30,1,10.22,10.22,422.9
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,16.57,16:30-16:45,1,15.68,10.22,573.9
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,16.73,16:30-16:45,1,25.66,15.68,533.1
2026-04-24,R1,R1_S4,market,1.0,4,0,0,16.88,16:45-17:00,1,9.33,25.66,385.7
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,16.99,16:45-17:00,1,11.57,9.33,622.5
2026-04-24,R1,R1_S1,market,1.2,4,0,0,12.06,12:00-12:15,1,9.56,9.56,452.1
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,12.18,12:00-12:15,1,10.74,9.56,837.7
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,12.42,12:15-12:30,1,22.49,10.74,608.2
2026-04-24,R1,R1_S4,market,1.0,4,0,0,12.58,12:30-12:45,1,10.54,22.49,341.4
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,12.68,12:30-12:45,1,14.86,10.54,484.4
2026-04-24,R1,R1_S1,market,1.2,4,0,0,14.13,14:00-14:15,1,7.24,7.24,596.5
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,14.29,14:15-14:30,1,17.74,7.24,507.3
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,14.43,14:15-14:30,1,20.55,17.74,665.6
2026-04-24,R1,R1_S4,market,1.0,4,0,0,14.62,14:30-14:45,1,5.12,20.55,703.2
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,14.81,14:45-15:00,1,17.63,5.12,408.3
2026-04-24,R1,R1_S1,market,1.2,4,0,0,7.81,07:45-08:00,1,12.26,12.26,352.2
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,7.91,07:45-08:00,1,13.5,12.26,666.5
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,8.1,08:00-08:15,1,13.36,13.5,1024.0
2026-04-24,R1,R1_S4,market,1.0,4,0,0,8.38,08:15-08:30,1,9.13,13.36,394.3
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,8.49,08:15-08:30,1,10.82,9.13,665.2
2026-04-24,R1,R1_S1,market,1.2,4,0,0,12.21,12:00-12:15,1,7.79,7.79,554.8
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,12.36,12:15-12:30,1,16.52,7.79,544.9
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,12.52,12:30-12:45,1,22.5,16.52,608.0
2026-04-24,R1,R1_S4,market,1.0,4,0,0,12.68,12:30-12:45,1,10.33,22.5,348.5
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,12.78,12:45-13:00,1,17.65,10.33,408.0
2026-04-24,R1,R1_S1,market,1.2,4,0,0,15.61,15:30-15:45,1,9.24,9.24,467.6
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,15.74,15:30-15:45,1,14.88,9.24,605.0
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,15.91,15:45-16:00,1,24.57,14.88,556.9
2026-04-24,R1,R1_S4,market,1.0,4,0,0,16.07,16:00-16:15,1,10.28,24.57,350.2
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,16.16,16:00-16:15,1,15.57,10.28,462.4
2026-04-24,R1,R1_S1,market,1.2,4,0,0,10.53,10:30-10:45,1,9.86,9.86,437.9
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,10.65,10:30-10:45,1,12.62,9.86,713.0
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,10.85,10:45-11:00,1,23.39,12.62,585.0
2026-04-24,R1,R1_S4,market,1.0,4,0,0,11.01,11:00-11:15,1,10.85,23.39,331.8
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,11.11,11:00-11:15,1,10.65,10.85,676.0
2026-04-24,R1,R1_S1,market,1.2,4,0,0,9.66,09:30-09:45,1,4.36,4.36,989.9
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,9.93,09:45-10:00,1,10.36,4.36,868.6
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,10.17,10:00-10:15,1,17.28,10.36,791.9
2026-04-24,R1,R1_S4,market,1.0,4,0,0,10.39,10:15-10:30,1,6.18,17.28,582.6
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,10.56,10:30-10:45,1,16.6,6.18,433.8
2026-04-24,R1,R1_S1,market,1.2,4,0,0,11.37,11:15-11:30,1,11.52,11.52,374.9
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,11.47,11:15-11:30,1,14.37,11.52,626.4
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,11.64,11:30-11:45,1,23.27,14.37,587.8
2026-04-24,R1,R1_S4,market,1.0,4,0,0,11.81,11:45-12:00,1,7.78,23.27,462.7
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,11.94,11:45-12:00,1,13.86,7.78,519.5
2026-04-24,R1,R1_S1,market,1.2,4,0,0,12.57,12:30-12:45,1,9.65,9.65,447.8
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,12.7,12:30-12:45,1,14.53,9.65,619.2
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,12.87,12:45-13:00,1,25.49,14.53,536.7
2026-04-24,R1,R1_S4,market,1.0,4,0,0,13.02,13:00-13:15,1,7.14,25.49,504.2
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,13.16,13:00-13:15,1,17.82,7.14,404.1
2026-04-24,R1,R1_S1,market,1.2,4,0,0,10.39,10:15-10:30,1,5.49,5.49,786.5
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,10.61,10:30-10:45,1,15.3,5.49,588.3
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,10.77,10:45-11:00,1,24.68,15.3,554.3
2026-04-24,R1,R1_S4,market,1.0,4,0,0,10.92,10:45-11:00,1,7.53,24.68,478.1
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,11.06,11:00-11:15,1,15.89,7.53,453.2
2026-04-24,R1,R1_S1,market,1.2,4,0,0,9.75,09:45-10:00,1,5.85,5.85,738.4
2026-04-24,R1,R1_S2,residential,2.5,4,0,0,9.96,09:45-10:00,1,8.61,5.85,1045.3
2026-04-24,R1,R1_S3,highway,3.8,4,0,0,10.25,10:00-10:15,1,11.93,8.61,1146.2
2026-04-24,R1,R1_S4,market,1.0,4,0,0,10.57,10:30-10:45,1,9.11,11.93,395.1
2026-04-24,R1,R1_S5,residential,2.0,4,0,0,10.68,10:30-10:45,1,14.7,9.11,489.8
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,15.31,15:15-15:30,1,12.7,12.7,566.7
2026-04-24,R2,R2_S2,market,1.5,4,0,0,15.47,15:15-15:30,1,6.5,12.7,831.3
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,15.7,15:30-15:45,1,21.93,6.5,689.3
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,20.79,20:45-21:00,1,19.37,19.37,371.7
2026-04-24,R2,R2_S2,market,1.5,4,0,0,20.89,20:45-21:00,1,8.45,19.37,638.9
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,21.07,21:00-21:15,1,22.42,8.45,674.5
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.45,10:15-10:30,1,11.72,11.72,614.2
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.62,10:30-10:45,1,11.33,11.72,476.7
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.75,10:30-10:45,1,22.59,11.33,669.3
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,16.94,16:45-17:00,1,16.24,16.24,443.3
2026-04-24,R2,R2_S2,market,1.5,4,0,0,17.06,17:00-17:15,1,8.32,16.24,649.2
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,17.24,17:00-17:15,1,22.35,8.32,676.5
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,16.79,16:45-17:00,1,16.27,16.27,442.5
2026-04-24,R2,R2_S2,market,1.5,4,0,0,16.91,16:45-17:00,1,10.71,16.27,504.0
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,17.05,17:00-17:15,1,25.58,10.71,591.0
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,9.94,09:45-10:00,1,8.18,8.18,879.7
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.19,10:00-10:15,1,4.92,8.18,1097.5
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.49,10:15-10:30,1,13.03,4.92,1160.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,18.55,18:30-18:45,1,9.51,9.51,757.1
2026-04-24,R2,R2_S2,market,1.5,4,0,0,18.76,18:45-19:00,1,8.83,9.51,611.6
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,18.93,18:45-19:00,1,11.8,8.83,1280.9
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,9.17,09:00-09:15,1,11.93,11.93,603.4
2026-04-24,R2,R2_S2,market,1.5,4,0,0,9.34,09:15-09:30,1,5.37,11.93,1005.5
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,9.61,09:30-09:45,1,8.74,5.37,1730.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,18.9,18:45-19:00,1,12.7,12.7,566.7
2026-04-24,R2,R2_S2,market,1.5,4,0,0,19.06,19:00-19:15,1,5.17,12.7,1043.9
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,19.35,19:15-19:30,1,16.49,5.17,917.0
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,21.85,21:45-22:00,1,15.82,15.82,455.1
2026-04-24,R2,R2_S2,market,1.5,4,0,0,21.97,21:45-22:00,1,10.76,15.82,501.7
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,22.11,22:00-22:15,1,25.22,10.76,599.6
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,14.2,14:00-14:15,1,14.99,14.99,480.2
2026-04-24,R2,R2_S2,market,1.5,4,0,0,14.34,14:15-14:30,1,11.64,14.99,463.8
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,14.47,14:15-14:30,1,24.34,11.64,621.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,9.38,09:15-09:30,1,11.89,11.89,605.3
2026-04-24,R2,R2_S2,market,1.5,4,0,0,9.55,09:30-09:45,1,7.18,11.89,752.2
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,9.76,09:45-10:00,1,16.05,7.18,942.3
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,16.66,16:30-16:45,1,16.55,16.55,435.1
2026-04-24,R2,R2_S2,market,1.5,4,0,0,16.78,16:45-17:00,1,7.55,16.55,714.9
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,16.98,16:45-17:00,1,22.68,7.55,666.7
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,17.24,17:00-17:15,1,17.32,17.32,415.7
2026-04-24,R2,R2_S2,market,1.5,4,0,0,17.36,17:15-17:30,1,10.65,17.32,507.0
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,17.5,17:15-17:30,1,21.09,10.65,717.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.6,10:30-10:45,1,15.16,15.16,474.9
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.73,10:30-10:45,1,6.62,15.16,816.0
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.96,10:45-11:00,1,25.47,6.62,593.6
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,8.0,08:00-08:15,1,9.76,9.76,737.5
2026-04-24,R2,R2_S2,market,1.5,4,0,0,8.21,08:00-08:15,1,6.13,9.76,881.6
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,8.45,08:15-08:30,1,16.8,6.13,900.0
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,19.24,19:00-19:15,1,7.47,7.47,964.4
2026-04-24,R2,R2_S2,market,1.5,4,0,0,19.51,19:30-19:45,1,7.15,7.47,754.9
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,19.72,19:30-19:45,1,13.47,7.15,1122.7
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,7.96,07:45-08:00,1,11.17,11.17,644.8
2026-04-24,R2,R2_S2,market,1.5,4,0,0,8.14,08:00-08:15,1,5.25,11.17,1029.4
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,8.42,08:15-08:30,1,15.4,5.25,982.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,13.54,13:30-13:45,1,16.3,16.3,441.8
2026-04-24,R2,R2_S2,market,1.5,4,0,0,13.66,13:30-13:45,1,9.37,16.3,576.1
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,13.82,13:45-14:00,1,20.47,9.37,738.5
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,8.26,08:15-08:30,1,12.32,12.32,584.5
2026-04-24,R2,R2_S2,market,1.5,4,0,0,8.42,08:15-08:30,1,4.0,12.32,1350.0
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,8.8,08:45-09:00,1,13.25,4.0,1140.9
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,7.35,07:15-07:30,1,18.49,18.49,389.4
2026-04-24,R2,R2_S2,market,1.5,4,0,0,7.46,07:15-07:30,1,10.54,18.49,512.4
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,7.6,07:30-07:45,1,20.21,10.54,748.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.17,10:00-10:15,1,10.63,10.63,677.2
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.35,10:15-10:30,1,4.78,10.63,1129.3
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.67,10:30-10:45,1,25.35,4.78,596.4
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,16.27,16:15-16:30,1,19.32,19.32,372.7
2026-04-24,R2,R2_S2,market,1.5,4,0,0,16.37,16:15-16:30,1,14.87,19.32,363.1
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,16.48,16:15-16:30,1,20.94,14.87,722.0
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.32,10:15-10:30,1,8.8,8.8,818.6
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.54,10:30-10:45,1,5.94,8.8,909.8
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.8,10:45-11:00,1,26.64,5.94,567.6
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,7.17,07:00-07:15,1,12.3,12.3,585.3
2026-04-24,R2,R2_S2,market,1.5,4,0,0,7.33,07:15-07:30,1,11.43,12.3,472.4
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,7.46,07:15-07:30,1,25.71,11.43,588.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,20.34,20:15-20:30,1,10.54,10.54,683.1
2026-04-24,R2,R2_S2,market,1.5,4,0,0,20.53,20:30-20:45,1,11.36,10.54,475.5
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,20.66,20:30-20:45,1,30.34,11.36,498.3
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.52,10:30-10:45,1,15.34,15.34,469.5
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.65,10:30-10:45,1,6.67,15.34,810.1
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.88,10:45-11:00,1,27.34,6.67,553.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,9.99,09:45-10:00,1,9.7,9.7,742.4
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.19,10:00-10:15,1,4.61,9.7,1171.6
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.52,10:30-10:45,1,21.68,4.61,697.3
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,12.22,12:00-12:15,1,14.97,14.97,480.8
2026-04-24,R2,R2_S2,market,1.5,4,0,0,12.36,12:15-12:30,1,9.67,14.97,558.3
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,12.51,12:30-12:45,1,20.29,9.67,745.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,12.06,12:00-12:15,1,16.89,16.89,426.3
2026-04-24,R2,R2_S2,market,1.5,4,0,0,12.18,12:00-12:15,1,10.04,16.89,537.9
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,12.33,12:15-12:30,1,25.62,10.04,590.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.55,10:30-10:45,1,15.28,15.28,471.2
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.68,10:30-10:45,1,11.01,15.28,490.3
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.82,10:45-11:00,1,23.04,11.01,656.3
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.29,10:15-10:30,1,9.34,9.34,770.6
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.5,10:30-10:45,1,10.8,9.34,500.2
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.64,10:30-10:45,1,22.63,10.8,668.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,7.98,07:45-08:00,1,17.9,17.9,402.1
2026-04-24,R2,R2_S2,market,1.5,4,0,0,8.09,08:00-08:15,1,7.77,17.9,694.7
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,8.28,08:15-08:30,1,13.49,7.77,1120.8
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,14.17,14:00-14:15,1,16.73,16.73,430.4
2026-04-24,R2,R2_S2,market,1.5,4,0,0,14.29,14:15-14:30,1,13.03,16.73,414.3
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,14.4,14:15-14:30,1,26.19,13.03,577.3
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,10.17,10:00-10:15,1,10.16,10.16,708.9
2026-04-24,R2,R2_S2,market,1.5,4,0,0,10.36,10:15-10:30,1,7.23,10.16,746.8
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,10.57,10:30-10:45,1,27.13,7.23,557.2
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,12.43,12:15-12:30,1,14.77,14.77,487.5
2026-04-24,R2,R2_S2,market,1.5,4,0,0,12.57,12:30-12:45,1,9.78,14.77,551.9
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,12.72,12:30-12:45,1,25.39,9.78,595.4
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,21.96,21:45-22:00,1,12.69,12.69,567.2
2026-04-24,R2,R2_S2,market,1.5,4,0,0,22.12,22:00-22:15,1,11.38,12.69,474.6
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,22.25,22:15-22:30,1,23.96,11.38,631.1
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,8.7,08:30-08:45,1,14.09,14.09,510.9
2026-04-24,R2,R2_S2,market,1.5,4,0,0,8.84,08:45-09:00,1,6.35,14.09,850.9
2026-04-24,R2,R2_S3,highway,4.2,4,0,0,9.08,09:00-09:15,1,13.84,6.35,1092.6
2026-04-24,R2,R2_S1,residential,2.0,4,0,0,6.76,06:45-07:00,1,14.03,14.03,513.1
